year,state,party,two_party_pct
1986,AZ,REPUBLICAN,0.6497326424718478
1986,CA,DEMOCRAT,0.5460353470571241
1986,CA,REPUBLICAN,0.45396465294287586
1986,CO,DEMOCRAT,0.44359555176893223
1986,CO,REPUBLICAN,0.5564044482310678
1986,CT,DEMOCRAT,0.5548780381454966
1986,CT,REPUBLICAN,0.4451219618545033
1986,DE,DEMOCRAT,0.6642038996240273
1986,DE,REPUBLICAN,0.33579610037597274
1986,FL,DEMOCRAT,0.7170991994120471
1986,FL,REPUBLICAN,0.5888222863442352
1986,GA,DEMOCRAT,0.7825799968264956
1986,GA,REPUBLICAN,0.36236667195584066
1986,HI,DEMOCRAT,0.58265380736268
1986,HI,REPUBLICAN,0.41734619263732
1986,IA,DEMOCRAT,0.4751527213622824
1986,IA,REPUBLICAN,0.5248472786377175
1986,ID,DEMOCRAT,0.4374130433262572
1986,ID,REPUBLICAN,0.5625869566737428
1986,IL,DEMOCRAT,0.560816067261946
1986,IL,REPUBLICAN,0.4646755721590515
1986,IN,DEMOCRAT,0.5153009503552354
1986,IN,REPUBLICAN,0.48469904964476473
1986,KS,DEMOCRAT,0.46887293522667917
1986,KS,REPUBLICAN,0.6249016518186566
1986,KY,DEMOCRAT,0.7055643290889084
1986,KY,REPUBLICAN,0.55332280509331
1986,LA,DEMOCRAT,0.9144019282916541
1986,LA,REPUBLICAN,0.8378628100833584
1986,MA,DEMOCRAT,0.7052444563568949
1986,MA,REPUBLICAN,0.294755543643105
1986,MD,DEMOCRAT,0.6567586962361148
1986,MD,REPUBLICAN,0.34324130376388523
1986,ME,DEMOCRAT,0.3876504118363845
1986,ME,REPUBLICAN,0.6123495881636155
1986,MI,DEMOCRAT,0.5948176577532179
1986,MI,REPUBLICAN,0.40518234224678207
1986,MN,DEMOCRAT,0.6069774831981641
1986,MN,REPUBLICAN,0.39302251680183586
1986,MO,DEMOCRAT,0.5960163673561435
1986,MO,REPUBLICAN,0.4544815867243386
1986,MS,DEMOCRAT,0.6145884980747052
1986,MS,REPUBLICAN,0.4817643774066186
1986,MT,DEMOCRAT,0.5409987009600199
1986,MT,REPUBLICAN,0.4590012990399801
1986,NC,DEMOCRAT,0.5747916448506633
1986,NC,REPUBLICAN,0.42520835514933675
1986,ND,DEMOCRAT,0.7634961711862791
1986,ND,REPUBLICAN,0.2365038288137209
1986,NE,DEMOCRAT,0.3570606401217081
1986,NE,REPUBLICAN,0.6429393598782919
1986,NH,DEMOCRAT,0.34712077805981056
1986,NH,REPUBLICAN,0.6528792219401893
1986,NJ,DEMOCRAT,0.5505392084713007
1986,NJ,REPUBLICAN,0.4494607915286993
