,index,year,state,district,party,votes,totalvotes,two_party_pct,total_pct
11929,11929,2004,IL,1,REPUBLICAN,37840,249949,0.151390883740283,0.151390883740283
11930,11930,2004,IL,2,DEMOCRAT,207535,234525,0.8849163202217247,0.8849163202217247
11931,11931,2004,IL,2,REPUBLICAN,26990,234525,0.11508367977827524,0.11508367977827524
11932,11932,2004,IL,3,DEMOCRAT,167034,229956,0.7427727800283708,0.7263737410635078
11933,11933,2004,IL,3,REPUBLICAN,57845,229956,0.2572272199716292,0.2515481222494738
11934,11934,2004,IL,4,DEMOCRAT,104761,125142,0.8708529722270714,0.8371370123539659
11935,11935,2004,IL,4,REPUBLICAN,15536,125142,0.12914702777292866,0.12414696904316697
11936,11936,2004,IL,5,DEMOCRAT,158400,207930,0.7617948348001732,0.7617948348001732
11937,11937,2004,IL,5,REPUBLICAN,49530,207930,0.23820516519982687,0.23820516519982687
11938,11938,2004,IL,6,DEMOCRAT,110470,250097,0.44170861705658204,0.44170861705658204
11939,11939,2004,IL,6,REPUBLICAN,139627,250097,0.558291382943418,0.558291382943418
11940,11940,2004,IL,7,DEMOCRAT,221133,256736,0.8613244733890066,0.8613244733890066
11941,11941,2004,IL,7,REPUBLICAN,35603,256736,0.1386755266109934,0.1386755266109934
11942,11942,2004,IL,8,DEMOCRAT,139792,270393,0.5169956322833801,0.5169956322833801
11943,11943,2004,IL,8,REPUBLICAN,130601,270393,0.48300436771661986,0.48300436771661986
11944,11944,2004,IL,9,DEMOCRAT,175282,231417,0.7574292294861656,0.7574292294861656
11945,11945,2004,IL,9,REPUBLICAN,56135,231417,0.24257077051383433,0.24257077051383433
11946,11946,2004,IL,10,DEMOCRAT,99218,276711,0.3585618208166643,0.3585618208166643
11947,11947,2004,IL,10,REPUBLICAN,177493,276711,0.6414381791833357,0.6414381791833357
11948,11948,2004,IL,11,DEMOCRAT,121903,294960,0.4132865473284513,0.4132865473284513
11949,11949,2004,IL,11,REPUBLICAN,173057,294960,0.5867134526715487,0.5867134526715487
11950,11950,2004,IL,12,DEMOCRAT,198962,286435,0.7064433547910624,0.6946148340810306
11951,11951,2004,IL,12,REPUBLICAN,82677,286435,0.2935566452089377,0.28864140206329536
11952,11952,2004,IL,13,DEMOCRAT,107836,308312,0.3497671160008822,0.3497625781675705
11953,11953,2004,IL,13,REPUBLICAN,200472,308312,0.6502328839991177,0.6502244479618049
11954,11954,2004,IL,14,DEMOCRAT,87590,279208,0.31370877625282945,0.31370877625282945
11955,11955,2004,IL,14,REPUBLICAN,191618,279208,0.6862912237471706,0.6862912237471706
11956,11956,2004,IL,15,DEMOCRAT,113625,291739,0.3894748388114033,0.3894748388114033
11957,11957,2004,IL,15,REPUBLICAN,178114,291739,0.6105251611885967,0.6105251611885967
11958,11958,2004,IL,16,DEMOCRAT,91452,295806,0.30916626662429597,0.3091620859617452
11959,11959,2004,IL,16,REPUBLICAN,204350,295806,0.690833733375704,0.6908243916621029
11960,11960,2004,IL,17,DEMOCRAT,172320,284000,0.6067605633802817,0.6067605633802817
11961,11961,2004,IL,17,REPUBLICAN,111680,284000,0.39323943661971833,0.39323943661971833
11962,11962,2004,IL,18,DEMOCRAT,91548,307595,0.29762512394544777,0.29762512394544777
11963,11963,2004,IL,18,REPUBLICAN,216047,307595,0.7023748760545523,0.7023748760545523
11964,11964,2004,IL,19,DEMOCRAT,94303,307754,0.3064233121259188,0.3064233121259188
11965,11965,2004,IL,19,REPUBLICAN,213451,307754,0.6935766878740812,0.6935766878740812
11966,11966,2004,IN,1,DEMOCRAT,178406,261264,0.6828571866005266,0.6828571866005266
11967,11967,2004,IN,1,REPUBLICAN,82858,261264,0.3171428133994733,0.3171428133994733
11968,11968,2004,IN,2,DEMOCRAT,115513,259355,0.4512067935111656,0.4453856682924948
11969,11969,2004,IN,2,REPUBLICAN,140496,259355,0.5487932064888343,0.5417130959495672
11970,11970,2004,IN,3,DEMOCRAT,76232,247621,0.3078575726614463,0.3078575726614463
11971,11971,2004,IN,3,REPUBLICAN,171389,247621,0.6921424273385537,0.6921424273385537
11972,11972,2004,IN,4,DEMOCRAT,77574,274136,0.28943470425604156,0.2829763329150495
11973,11973,2004,IN,4,REPUBLICAN,190445,274136,0.7105652957439584,0.6947099250007296
11974,11974,2004,IN,5,DEMOCRAT,82637,318363,0.2654108654108654,0.2595684800055283
11975,11975,2004,IN,5,REPUBLICAN,228718,318363,0.7345891345891346,0.7184189117453975
11976,11976,2004,IN,6,DEMOCRAT,85123,272049,0.3180361065861641,0.3128958386173079
11977,11977,2004,IN,6,REPUBLICAN,182529,272049,0.6819638934138359,0.6709416318383821
11978,11978,2004,IN,7,DEMOCRAT,121303,223175,0.5544164830845453,0.5435331018259214
11979,11979,2004,IN,7,REPUBLICAN,97491,223175,0.4455835169154547,0.43683656323512937
11980,11980,2004,IN,8,DEMOCRAT,121522,272778,0.4549715834637474,0.4454978040751087
11981,11981,2004,IN,8,REPUBLICAN,145576,272778,0.5450284165362526,0.5336794022978393
11982,11982,2004,IN,9,DEMOCRAT,140772,287510,0.4974820563383268,0.4896247087057842
11983,11983,2004,IN,9,REPUBLICAN,142197,287510,0.5025179436616732,0.4945810580501548
11984,11984,2004,KS,1,DEMOCRAT,24517,264293,0.09276446973623971,0.09276446973623971
11985,11985,2004,KS,1,REPUBLICAN,239776,264293,0.9072355302637602,0.9072355302637602
11986,11986,2004,KS,2,DEMOCRAT,121532,294436,0.4236675416671024,0.4127620263826434
11987,11987,2004,KS,2,REPUBLICAN,165325,294436,0.5763324583328976,0.5614972353924113
11988,11988,2004,KS,3,DEMOCRAT,184050,335739,0.5584176800407777,0.5481936861669332
11989,11989,2004,KS,3,REPUBLICAN,145542,335739,0.4415823199592223,0.43349744891120784
11990,11990,2004,KS,4,DEMOCRAT,81388,261915,0.3197466792907963,0.3107420346295554
11991,11991,2004,KS,4,REPUBLICAN,173151,261915,0.6802533207092037,0.6610961571502205
11992,11992,2004,KY,1,DEMOCRAT,85229,261387,0.32629660682769207,0.3260644178937744
11993,11993,2004,KY,1,REPUBLICAN,175972,261387,0.6737033931723079,0.6732239935421425
11994,11994,2004,KY,2,DEMOCRAT,87585,272979,0.3208488565054455,0.3208488565054455
11995,11995,2004,KY,2,REPUBLICAN,185394,272979,0.6791511434945545,0.6791511434945545
11996,11996,2004,KY,3,DEMOCRAT,124040,328154,0.3854855551688131,0.3779932592624195
11997,11997,2004,KY,3,REPUBLICAN,197736,328154,0.6145144448311869,0.6025707442237486
11998,11998,2004,KY,4,DEMOCRAT,129876,295927,0.4465271713344656,0.4388785071994107
11999,11999,2004,KY,4,REPUBLICAN,160982,295927,0.5534728286655344,0.5439922683634816
12000,12000,2004,KY,5,REPUBLICAN,177579,177579,1.0,1.0
12001,12001,2004,KY,6,DEMOCRAT,175355,299217,0.5942806985437403,0.5860462473723084
12002,12002,2004,KY,6,REPUBLICAN,119716,299217,0.4057193014562597,0.4000975880381128
12003,12003,2004,LA,1,DEMOCRAT,54214,287897,0.1883104026787358,0.1883104026787358
12004,12004,2004,LA,1,REPUBLICAN,233683,287897,0.8116895973212642,0.8116895973212642
12005,12005,2004,LA,2,DEMOCRAT,173510,219607,0.7900932119650103,0.7900932119650103
12006,12006,2004,LA,2,REPUBLICAN,46097,219607,0.20990678803498977,0.20990678803498977
12007,12007,2004,LA,3,DEMOCRAT,57611,114653,0.5024814003994662,0.5024814003994662
12008,12008,2004,LA,3,REPUBLICAN,57042,114653,0.4975185996005338,0.4975185996005338
12009,12009,2004,LA,4,REPUBLICAN,1,1,1.0,1.0
12010,12010,2004,LA,5,DEMOCRAT,58591,238057,0.2461217271493802,0.2461217271493802
12011,12011,2004,LA,5,REPUBLICAN,179466,238057,0.7538782728506198,0.7538782728506198
12012,12012,2004,LA,6,DEMOCRAT,72763,261869,0.2778603041979005,0.2778603041979005
12013,12013,2004,LA,6,REPUBLICAN,189106,261869,0.7221396958020995,0.7221396958020995
12014,12014,2004,LA,7,DEMOCRAT,61493,136532,0.4503925819588082,0.4503925819588082
12015,12015,2004,LA,7,REPUBLICAN,75039,136532,0.5496074180411918,0.5496074180411918
12016,12016,2004,MA,1,DEMOCRAT,229465,295208,0.7772993956803339,0.7772993956803339
12017,12017,2004,MA,1,REPUBLICAN,65743,295208,0.22270060431966612,0.22270060431966612
12018,12018,2004,MA,2,DEMOCRAT,217682,287871,0.7561789829472229,0.7561789829472229
12019,12019,2004,MA,2,REPUBLICAN,70189,287871,0.24382101705277712,0.24382101705277712
12020,12020,2004,MA,3,DEMOCRAT,192036,285996,0.7054104388520128,0.6714639365585533
12021,12021,2004,MA,3,REPUBLICAN,80197,285996,0.2945895611479872,0.2804130127694094
12022,12022,2004,MA,4,DEMOCRAT,219260,299783,0.778752135477157,0.7313957095632507
12023,12023,2004,MA,4,REPUBLICAN,62293,299783,0.22124786452284295,0.2077936373977177
12024,12024,2004,MA,5,DEMOCRAT,179652,280310,0.6706335578086037,0.6409047126395776
12025,12025,2004,MA,5,REPUBLICAN,88232,280310,0.32936644219139627,0.31476579501266455
12026,12026,2004,MA,6,DEMOCRAT,213458,321736,0.699736113159922,0.6634569957977969
12027,12027,2004,MA,6,REPUBLICAN,91597,321736,0.30026388684007804,0.2846961483949574
12028,12028,2004,MA,7,DEMOCRAT,202399,292187,0.7703600232936099,0.69270364526827
12029,12029,2004,MA,7,REPUBLICAN,60334,292187,0.22963997670639014,0.20649104854083172
12030,12030,2004,MA,8,DEMOCRAT,165852,215800,0.7685449490268768,0.7685449490268768
12031,12031,2004,MA,8,REPUBLICAN,49948,215800,0.23145505097312327,0.23145505097312327
12032,12032,2004,MA,9,DEMOCRAT,218167,297826,0.7325317467245975,0.7325317467245975
12033,12033,2004,MA,9,REPUBLICAN,79659,297826,0.2674682532754024,0.2674682532754024
12034,12034,2004,MA,10,DEMOCRAT,222013,350738,0.6590034788596939,0.6329881564016445
12035,12035,2004,MA,10,REPUBLICAN,114879,350738,0.3409965211403061,0.3275350831674925
12036,12036,2004,MD,1,DEMOCRAT,77872,323021,0.24107410973280374,0.24107410973280374
12037,12037,2004,MD,1,REPUBLICAN,245149,323021,0.7589258902671963,0.7589258902671963
12038,12038,2004,MD,2,DEMOCRAT,164751,247071,0.6848559421024846,0.6668164211906699
12039,12039,2004,MD,2,REPUBLICAN,75812,247071,0.31514405789751543,0.3068429722630337
12040,12040,2004,MD,3,DEMOCRAT,182066,286969,0.6523932720353741,0.6344448355048803
12041,12041,2004,MD,3,REPUBLICAN,97008,286969,0.3476067279646259,0.33804348204858364
12042,12042,2004,MD,4,DEMOCRAT,196809,261607,0.7881313171763122,0.7523078510896115
12043,12043,2004,MD,4,REPUBLICAN,52907,261607,0.2118686828236877,0.202238472212135
12044,12044,2004,MD,5,DEMOCRAT,204867,298129,0.7014647875749856,0.687175685693106
12045,12045,2004,MD,5,REPUBLICAN,87189,298129,0.2985352124250144,0.29245393772494455
12046,12046,2004,MD,6,DEMOCRAT,90108,305508,0.3042298030953731,0.2949448132291135
12047,12047,2004,MD,6,REPUBLICAN,206076,305508,0.6957701969046268,0.6745355277112219
12048,12048,2004,MD,7,DEMOCRAT,179189,244018,0.7488330108528946,0.7343269758788286
12049,12049,2004,MD,7,REPUBLICAN,60102,244018,0.2511669891471054,0.24630150234818743
12050,12050,2004,MD,8,DEMOCRAT,215208,287197,0.7493393036835343,0.7493393036835343
12051,12051,2004,MD,8,REPUBLICAN,71989,287197,0.2506606963164657,0.2506606963164657
12052,12052,2004,ME,1,DEMOCRAT,219077,366740,0.597363254621803,0.597363254621803
12053,12053,2004,ME,1,REPUBLICAN,147663,366740,0.4026367453781971,0.4026367453781971
12054,12054,2004,ME,2,DEMOCRAT,199303,343436,0.5952008361953113,0.5803206419827858
12055,12055,2004,ME,2,REPUBLICAN,135547,343436,0.40479916380468867,0.39467906684214815
12056,12056,2004,MI,1,DEMOCRAT,211571,322674,0.6668337131276456,0.6556803461078364
12057,12057,2004,MI,1,REPUBLICAN,105706,322674,0.33316628687235444,0.3275937943559134
12058,12058,2004,MI,2,DEMOCRAT,94040,325005,0.29444272237407754,0.2893493946246981
12059,12059,2004,MI,2,REPUBLICAN,225343,325005,0.7055572776259225,0.6933524099629237
12060,12060,2004,MI,3,DEMOCRAT,101395,322103,0.32101247388083326,0.31479061045690354
12061,12061,2004,MI,3,REPUBLICAN,214465,322103,0.6789875261191667,0.665827390617287
12062,12062,2004,MI,4,DEMOCRAT,110885,318924,0.35072542613052293,0.34768471485369556
12063,12063,2004,MI,4,REPUBLICAN,205274,318924,0.6492745738694771,0.6436455080207196
12064,12064,2004,MI,5,DEMOCRAT,208163,309915,0.682284650455429,0.6716777180839908
12065,12065,2004,MI,5,REPUBLICAN,96934,309915,0.3177153495445711,0.3127760837649033
12066,12066,2004,MI,6,DEMOCRAT,97978,302158,0.3316757108086241,0.3242608171883584
12067,12067,2004,MI,6,REPUBLICAN,197425,302158,0.6683242891913759,0.6533833292515836
12068,12068,2004,MI,7,DEMOCRAT,109527,301642,0.38352475663561875,0.3631026183356429
12069,12069,2004,MI,7,REPUBLICAN,176053,301642,0.6164752433643813,0.5836488287440078
12070,12070,2004,MI,8,DEMOCRAT,125619,340694,0.3766189768066582,0.368715034605834
12071,12071,2004,MI,8,REPUBLICAN,207925,340694,0.6233810231933418,0.6102983909314517
12072,12072,2004,MI,9,DEMOCRAT,134764,340799,0.4035164413996299,0.395435432615706
12073,12073,2004,MI,9,REPUBLICAN,199210,340799,0.5964835586003701,0.5845381001704817
12074,12074,2004,MI,10,DEMOCRAT,98029,331868,0.300934154824727,0.29538551472272107
12075,12075,2004,MI,10,REPUBLICAN,227720,331868,0.699065845175273,0.6861764315932841
12076,12076,2004,MI,11,DEMOCRAT,134301,327216,0.4187327737799783,0.4104353087868564
12077,12077,2004,MI,11,REPUBLICAN,186431,327216,0.5812672262200217,0.5697490342770525
12078,12078,2004,MI,12,DEMOCRAT,210827,304134,0.7049113456799617,0.6932043112575378
12079,12079,2004,MI,12,REPUBLICAN,88256,304134,0.2950886543200382,0.2901878777117981
12080,12080,2004,MI,13,DEMOCRAT,173246,221654,0.8088766043673342,0.7816055654308066
12081,12081,2004,MI,13,REPUBLICAN,40935,221654,0.19112339563266584,0.18467972605953423
12082,12082,2004,MI,14,DEMOCRAT,213681,254580,0.8589500341681071,0.8393471600282819
12083,12083,2004,MI,14,REPUBLICAN,35089,254580,0.14104996583189292,0.13783093722994735
12084,12084,2004,MI,15,DEMOCRAT,218409,307963,0.7274553103048592,0.7092053266139114
12085,12085,2004,MI,15,REPUBLICAN,81828,307963,0.27254468969514084,0.2657072440520452
12086,12086,2004,MN,1,DEMOCRAT,115088,324055,0.3733956265005516,0.35514958880436964
12087,12087,2004,MN,1,REPUBLICAN,193132,324055,0.6266043734994484,0.5959852494175372
12088,12088,2004,MN,2,DEMOCRAT,147527,365945,0.416931381415329,0.4031398160925822
12089,12089,2004,MN,2,REPUBLICAN,206313,365945,0.5830686185846711,0.5637814425665059
12090,12090,2004,MN,3,DEMOCRAT,126665,358892,0.35328391012339067,0.35293347302252487
12091,12091,2004,MN,3,REPUBLICAN,231871,358892,0.6467160898766093,0.6460745851119557
12092,12092,2004,MN,4,DEMOCRAT,182387,317299,0.6336093992093214,0.5748111402809337
12093,12093,2004,MN,4,REPUBLICAN,105467,317299,0.3663906007906786,0.3323899539551023
12094,12094,2004,MN,5,DEMOCRAT,218434,313526,0.7403689066344896,0.6967013899963639
12095,12095,2004,MN,5,REPUBLICAN,76600,313526,0.25963109336551043,0.2443178556164401
12096,12096,2004,MN,6,DEMOCRAT,173309,377224,0.45973239817708195,0.4594325917757089
12097,12097,2004,MN,6,REPUBLICAN,203669,377224,0.540267601822918,0.5399152758042967
12098,12098,2004,MN,7,DEMOCRAT,207628,314257,0.6612841067976317,0.6606949089439536
12099,12099,2004,MN,7,REPUBLICAN,106349,314257,0.33871589320236833,0.3384141005610058
12100,12100,2004,MN,8,DEMOCRAT,228586,350483,0.6697921641823845,0.6522028172550451
12101,12101,2004,MN,8,REPUBLICAN,112693,350483,0.3302078358176155,0.3215362799336915
12102,12102,2004,MO,1,DEMOCRAT,213658,283771,0.7673146608535135,0.7529240126721899
12103,12103,2004,MO,1,REPUBLICAN,64791,283771,0.23268533914648643,0.22832142819386053
12104,12104,2004,MO,2,DEMOCRAT,115366,349867,0.335277586452421,0.3297424449862376
12105,12105,2004,MO,2,REPUBLICAN,228725,349867,0.664722413547579,0.6537484244012725
12106,12106,2004,MO,3,DEMOCRAT,146894,277916,0.5394247859104864,0.5285553908375192
12107,12107,2004,MO,3,REPUBLICAN,125422,277916,0.46057521408951363,0.4512946357892313
12108,12108,2004,MO,4,DEMOCRAT,190800,288226,0.6715141447345266,0.6619805291680834
12109,12109,2004,MO,4,REPUBLICAN,93334,288226,0.32848585526547336,0.32382227835101624
12110,12110,2004,MO,5,DEMOCRAT,161727,293025,0.5671487385940426,0.5519221909393397
12111,12111,2004,MO,5,REPUBLICAN,123431,293025,0.4328512614059574,0.4212302704547394
12112,12112,2004,MO,6,DEMOCRAT,106987,307855,0.35250722398131157,0.3475239966867519
12113,12113,2004,MO,6,REPUBLICAN,196516,307855,0.6474927760186885,0.638339478001007
12114,12114,2004,MO,7,DEMOCRAT,84356,298205,0.2865002920838484,0.2828792273771399
12115,12115,2004,MO,7,REPUBLICAN,210080,298205,0.7134997079161516,0.704481816200265
12116,12116,2004,MO,8,DEMOCRAT,71543,268711,0.2693819611268836,0.26624514813312444
12117,12117,2004,MO,8,REPUBLICAN,194039,268711,0.7306180388731164,0.7221103713655191
12118,12118,2004,MO,9,DEMOCRAT,101343,299447,0.3438013108436351,0.3384338463901792
12119,12119,2004,MO,9,REPUBLICAN,193429,299447,0.6561986891563649,0.6459540419506624
12120,12120,2004,MS,1,DEMOCRAT,58256,277584,0.20986800391953428,0.20986800391953428
12121,12121,2004,MS,1,REPUBLICAN,219328,277584,0.7901319960804657,0.7901319960804657
12122,12122,2004,MS,2,DEMOCRAT,154626,264869,0.5895612586884659,0.5837829266543083
12123,12123,2004,MS,2,REPUBLICAN,107647,264869,0.4104387413115342,0.40641600187262383
12124,12124,2004,MS,3,DEMOCRAT,40426,293368,0.14684344351616418,0.13779962368083773
12125,12125,2004,MS,3,REPUBLICAN,234874,293368,0.8531565564838358,0.8006122003763192
12126,12126,2004,MS,4,DEMOCRAT,179979,280382,0.6504034778963498,0.6419063991269054
12127,12127,2004,MS,4,REPUBLICAN,96740,280382,0.3495965221036503,0.3450292814802662
12128,12128,2004,MT,0,DEMOCRAT,145606,444230,0.33729921562631754,0.3277716498210386
12129,12129,2004,MT,0,REPUBLICAN,286076,444230,0.6627007843736825,0.6439817211804696
12130,12130,2004,NC,1,DEMOCRAT,137667,215175,0.6397908678982224,0.6397908678982224
12131,12131,2004,NC,1,REPUBLICAN,77508,215175,0.36020913210177763,0.36020913210177763
12132,12132,2004,NC,2,DEMOCRAT,145079,232890,0.6229507492807763,0.6229507492807763
12133,12133,2004,NC,2,REPUBLICAN,87811,232890,0.3770492507192237,0.3770492507192237
12134,12134,2004,NC,3,DEMOCRAT,71227,243090,0.29300670533547246,0.29300670533547246
12135,12135,2004,NC,3,REPUBLICAN,171863,243090,0.7069932946645275,0.7069932946645275
12136,12136,2004,NC,4,DEMOCRAT,217441,339234,0.6411200679329399,0.6409764351450621
12137,12137,2004,NC,4,REPUBLICAN,121717,339234,0.3588799320670602,0.3587995307074173
12138,12138,2004,NC,5,DEMOCRAT,117271,284817,0.4117415744144486,0.4117415744144486
12139,12139,2004,NC,5,REPUBLICAN,167546,284817,0.5882584255855514,0.5882584255855514
12140,12140,2004,NC,6,DEMOCRAT,76153,283623,0.26850079154370415,0.26850079154370415
12141,12141,2004,NC,6,REPUBLICAN,207470,283623,0.7314992084562959,0.7314992084562959
12142,12142,2004,NC,7,DEMOCRAT,180382,246466,0.7318737675784895,0.7318737675784895
12143,12143,2004,NC,7,REPUBLICAN,66084,246466,0.26812623242151046,0.26812623242151046
12144,12144,2004,NC,8,DEMOCRAT,100101,225171,0.44455547117524014,0.44455547117524014
12145,12145,2004,NC,8,REPUBLICAN,125070,225171,0.5554445288247598,0.5554445288247598
12146,12146,2004,NC,9,DEMOCRAT,89318,300101,0.2976264657565286,0.2976264657565286
12147,12147,2004,NC,9,REPUBLICAN,210783,300101,0.7023735342434714,0.7023735342434714
12148,12148,2004,NC,10,DEMOCRAT,88233,246117,0.35850022550250493,0.35850022550250493
12149,12149,2004,NC,10,REPUBLICAN,157884,246117,0.6414997744974951,0.6414997744974951
12150,12150,2004,NC,11,DEMOCRAT,131188,290897,0.45097749375208407,0.45097749375208407
12151,12151,2004,NC,11,REPUBLICAN,159709,290897,0.5490225062479159,0.5490225062479159
12152,12152,2004,NC,12,DEMOCRAT,154908,231806,0.6682657049429264,0.6682657049429264
12153,12153,2004,NC,12,REPUBLICAN,76898,231806,0.3317342950570736,0.3317342950570736
12154,12154,2004,NC,13,DEMOCRAT,160896,273684,0.5878896829920638,0.5878896829920638
12155,12155,2004,NC,13,REPUBLICAN,112788,273684,0.41211031700793616,0.41211031700793616
12156,12156,2004,ND,0,DEMOCRAT,185130,310814,0.5956295404968888,0.5956295404968888
12157,12157,2004,ND,0,REPUBLICAN,125684,310814,0.4043704595031112,0.4043704595031112
12158,12158,2004,NE,1,DEMOCRAT,113971,265072,0.44221598823561364,0.4299624253033138
12159,12159,2004,NE,1,REPUBLICAN,143756,265072,0.5577840117643863,0.54232812217058
12160,12160,2004,NE,2,DEMOCRAT,90292,249764,0.3717249897076986,0.36150926474592016
12161,12161,2004,NE,2,REPUBLICAN,152608,249764,0.6282750102923014,0.6110087922999311
12162,12162,2004,NE,3,DEMOCRAT,26434,250136,0.10781246813630524,0.1056785108900758
12163,12163,2004,NE,3,REPUBLICAN,218751,250136,0.8921875318636948,0.8745282566283942
12164,12164,2004,NH,1,DEMOCRAT,118226,323372,0.3659545226612848,0.36560370100070505
12165,12165,2004,NH,1,REPUBLICAN,204836,323372,0.6340454773387152,0.6334376507551674
12166,12166,2004,NH,2,DEMOCRAT,125280,328194,0.3958694085973937,0.38172544287829757
12167,12167,2004,NH,2,REPUBLICAN,191188,328194,0.6041305914026063,0.5825456894397826
12168,12168,2004,NJ,1,DEMOCRAT,201163,268203,0.7526527283067437,0.7500400815799972
12169,12169,2004,NJ,1,REPUBLICAN,66109,268203,0.24734727169325632,0.24648866716628823
12170,12170,2004,NJ,2,DEMOCRAT,86792,265442,0.33436709031440337,0.3269716171517695
